,date,break_inflate10,cpi,employ_rate,indust_prod,mortgage_rate30
1089,1947-03-01,,,,13.8504,
1090,1947-04-01,,,,13.7426,
1091,1947-05-01,,,,13.7965,
1092,1947-06-01,,,,13.7965,
1093,1947-07-01,,,,13.7157,
1094,1947-08-01,,,,13.7965,
1095,1947-09-01,,,,13.9043,
1096,1947-10-01,,,,14.039,
1097,1947-11-01,,,,14.2277,
1098,1947-12-01,,,,14.2815,
1099,1948-01-01,,,,14.3624,
1100,1948-02-01,,,,14.3893,
1101,1948-03-01,,,,14.2277,
1102,1948-04-01,,,,14.2546,
1103,1948-05-01,,,,14.4971,
1104,1948-06-01,,,,14.6857,
1105,1948-07-01,,,,14.6857,
1106,1948-08-01,,,,14.6318,
1107,1948-09-01,,,,14.5241,
1108,1948-10-01,,,,14.6319,
1109,1948-11-01,,,,14.4432,
1110,1948-12-01,,,,14.3085,
1111,1949-01-01,,,,14.1738,
1112,1949-02-01,,,,14.039,
1113,1949-03-01,,,,13.7696,
1114,1949-04-01,,,,13.6887,
1115,1949-05-01,,,,13.5001,
1116,1949-06-01,,,,13.4732,
1117,1949-07-01,,,,13.4462,
1118,1949-08-01,,,,13.5809,
1119,1949-09-01,,,,13.7157,
1120,1949-10-01,,,,13.2037,
1121,1949-11-01,,,,13.554,
1122,1949-12-01,,,,13.7965,
1123,1950-01-01,,,,14.039,
1124,1950-02-01,,,,14.0929,
1125,1950-03-01,,,,14.551,
1126,1950-04-01,,,,15.036,
1127,1950-05-01,,,,15.3863,
1128,1950-06-01,,,,15.8444,
1129,1950-07-01,,,,16.3564,
1130,1950-08-01,,,,16.8684,
1131,1950-09-01,,,,16.7606,
1132,1950-10-01,,,,16.8684,
1133,1950-11-01,,,,16.8415,
1134,1950-12-01,,,,17.1379,
1135,1951-01-01,,,,17.1917,
1136,1951-02-01,,,,17.2995,
1137,1951-03-01,,,,17.3804,
1138,1951-04-01,,,,17.4073,
1139,1951-05-01,,,,17.3534,
1140,1951-06-01,,,,17.2726,
1141,1951-07-01,,,,17.0031,
1142,1951-08-01,,,,16.8415,
1143,1951-09-01,,,,16.9492,
1144,1951-10-01,,,,16.9223,
1145,1951-11-01,,,,17.057,
1146,1951-12-01,,,,17.1648,
1147,1952-01-01,,,,17.3534,
1148,1952-02-01,,,,17.4612,
1149,1952-03-01,,,,17.5151,
1150,1952-04-01,,,,17.3534,
1151,1952-05-01,,,,17.1918,
1152,1952-06-01,,,,17.0301,
1153,1952-07-01,,,,16.7606,
1154,1952-08-01,,,,17.8385,
1155,1952-09-01,,,,18.4852,
1156,1952-10-01,,,,18.6738,
1157,1952-11-01,,,,19.0511,
1158,1952-12-01,,,,19.1588,
1159,1953-01-01,,,,19.2127,
1160,1953-02-01,,,,19.3205,
1161,1953-03-01,,,,19.4822,
1162,1953-04-01,,,,19.563,
1163,1953-05-01,,,,19.6708,
1164,1953-06-01,,,,19.59,
1165,1953-07-01,,,,19.8325,
1166,1953-08-01,,,,19.7247,
1167,1953-09-01,,,,19.3205,
1168,1953-10-01,,,,19.1588,
1169,1953-11-01,,,,18.7008,
1170,1953-12-01,,,,18.2427,
1171,1954-01-01,,,,18.1079,
1172,1954-02-01,,,,18.1618,
1173,1954-03-01,,,,18.054,
1174,1954-04-01,,,,17.9462,
1175,1954-05-01,,,,18.054,
1176,1954-06-01,,,,18.1079,
1177,1954-07-01,,,,18.1349,
1178,1954-08-01,,,,18.1079,
1179,1954-09-01,,,,18.1349,
1180,1954-10-01,,,,18.3505,
1181,1954-11-01,,,,18.6469,
1182,1954-12-01,,,,18.8894,
1183,1955-01-01,,,,19.3205,
1184,1955-02-01,,,,19.563,
1185,1955-03-01,,,,20.0211,
1186,1955-04-01,,,,20.2636,
1187,1955-05-01,,,,20.587,
1188,1955-06-01,,,,20.6139,
1189,1955-07-01,,,,20.7756,
1190,1955-08-01,,,,20.7487,
1191,1955-09-01,,,,20.8834,
1192,1955-10-01,,,,21.2337,
1193,1955-11-01,,,,21.2876,
1194,1955-12-01,,,,21.3684,
1195,1956-01-01,,,,21.5032,
1196,1956-02-01,,,,21.3145,
1197,1956-03-01,,,,21.3145,
1198,1956-04-01,,,,21.4762,
1199,1956-05-01,,,,21.2876,
1200,1956-06-01,,,,21.099,
1201,1956-07-01,,,,20.4522,
1202,1956-08-01,,,,21.2876,
1203,1956-09-01,,,,21.7726,
1204,1956-10-01,,,,21.9613,
1205,1956-11-01,,,,21.7726,
1206,1956-12-01,,,,22.096,
1207,1957-01-01,,,,22.0151,
1208,1957-02-01,,,,22.2307,
1209,1957-03-01,,,,22.2038,
1210,1957-04-01,,,,21.9074,
1211,1957-05-01,,,,21.8265,
1212,1957-06-01,,,,21.8804,
1213,1957-07-01,,,,22.0151,
1214,1957-08-01,,,,22.0152,
1215,1957-09-01,,,,21.8265,
1216,1957-10-01,,,,21.5032,
1217,1957-11-01,,,,20.9912,
1218,1957-12-01,,,,20.587,
1219,1958-01-01,,,,20.2097,
1220,1958-02-01,,,,19.7786,
1221,1958-03-01,,,,19.5361,
1222,1958-04-01,,,,19.2127,
1223,1958-05-01,,,,19.4013,
1224,1958-06-01,,,,19.9133,
1225,1958-07-01,,,,20.2097,
1226,1958-08-01,,,,20.6139,
1227,1958-09-01,,,,20.8026,
1228,1958-10-01,,,,21.0451,
1229,1958-11-01,,,,21.6649,
1230,1958-12-01,,,,21.6918,
1231,1959-01-01,,,,22.0151,
1232,1959-02-01,,,,22.4463,
1233,1959-03-01,,,,22.7696,
1234,1959-04-01,,,,23.2547,
1235,1959-05-01,,,,23.605,
1236,1959-06-01,,,,23.6319,
1237,1959-07-01,,,,23.066,
1238,1959-08-01,,,,22.2846,
1239,1959-09-01,,,,22.2577,
1240,1959-10-01,,,,22.096,
1241,1959-11-01,,,,22.2307,
1242,1959-12-01,,,,23.605,
